Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cellular Response To Virus (GO:0098586)	4/64	2.9699395180546117E-4	0.0018628523074627097	0	0	13.777777777777779	111.90033879709756	HSP90AA1;JAK2;MAPK14;HIF1A
Regulation Of Protein-Containing Complex Assembly (GO:0043254)	5/119	3.2882667376429956E-4	0.0020458853129770734	0	0	9.134810710987995	73.26099713674138	RB1;HCK;HSP90AA1;SRC;PTPN11
Positive Regulation Of Angiogenesis (GO:0045766)	5/119	3.2882667376429956E-4	0.0020458853129770734	0	0	9.134810710987995	73.26099713674138	JUP;GAB1;HSPB1;PLCG1;HIF1A
Regulation Of Endocytosis (GO:0030100)	4/66	3.3432311010974254E-4	0.0020717291522061557	0	0	13.331989247311828	106.70127789939	FGR;HCK;SRC;ABL2
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	6/186	3.4495304524069303E-4	0.0021290501952255575	0	0	6.99290780141844	55.74817602435332	RB1;HSP90AB1;STAT3;VHL;HIF1A;CRKL
Regulation Of Platelet Activation (GO:0010543)	3/28	3.6282137198050867E-4	0.0022040684132516725	0	0	24.587628865979383	194.773359177925	LYN;TEC;JAK2
Negative Regulation Of Signaling (GO:0023057)	3/28	3.6282137198050867E-4	0.0022040684132516725	0	0	24.587628865979383	194.773359177925	HSP90AB1;ERBB3;VHL
Positive Regulation Of Fibroblast Proliferation (GO:0048146)	3/28	3.6282137198050867E-4	0.0022040684132516725	0	0	24.587628865979383	194.773359177925	CDKN1A;CDK6;MYC
Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	3/28	3.6282137198050867E-4	0.0022040684132516725	0	0	24.587628865979383	194.773359177925	JUP;PIK3R2;PIK3R1
Angiotensin-Activated Signaling Pathway (GO:0038166)	2/6	3.664321680484968E-4	0.0022172738639169827	0	0	101.51020408163265	803.1179907171842	SRC;CAV1
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	5/122	3.688327311209603E-4	0.0022230816567173507	0	0	8.899235267656321	70.34994380990646	PDGFRB;HGF;ERBB2;FGFR4;JAK2
Cellular Response To Lipopolysaccharide (GO:0071222)	5/124	3.97478011409262E-4	0.0023864146755038567	0	0	8.748783724015922	68.50622185570785	LYN;HCK;PLCG2;MAPK14;RELA
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	3/29	4.032210189685461E-4	0.0024022008967894463	0	0	23.640761300555116	184.7767981808264	HSP90AA1;HSP90AB1;HIF1A
Positive Regulation Of Endopeptidase Activity (GO:0010950)	3/29	4.032210189685461E-4	0.0024022008967894463	0	0	23.640761300555116	184.7767981808264	LYN;STAT3;FYN
Positive Regulation Of Intracellular Protein Transport (GO:0090316)	5/126	4.277730835233186E-4	0.0025386687226018486	0	0	8.603305785123966	66.73513476536212	JUP;ERBB2;PIK3R2;FYN;PIK3R1
Myeloid Leukocyte Differentiation (GO:0002573)	4/71	4.421954336138499E-4	0.002602321451026715	0	0	12.333955223880597	95.26449293118738	CSF1R;SOCS1;MAPK14;EPHA2
Regulation Of Programmed Cell Death (GO:0043067)	6/195	4.43503007459611E-4	0.002602321451026715	0	0	6.6568726781492735	51.39642234855853	BECN1;HSP90AA1;ABL2;FYN;PTPN6;SKP2
Regulation Of Response To External Stimulus (GO:0032101)	5/127	4.435583549060441E-4	0.002602321451026715	0	0	8.532355478861087	65.87559642411951	FGR;HCK;CAV1;JAK2;RELA
Positive Regulation Of Lipid Kinase Activity (GO:0090218)	3/30	4.4640250260442E-4	0.0026090873542371973	0	0	22.764032073310425	175.60833452775756	PDGFRB;FGR;PTK2
Positive Regulation Of Protein Metabolic Process (GO:0051247)	6/196	4.556816750344803E-4	0.0026532710361441628	0	0	6.621500559910414	50.943945287059414	HSP90AA1;NEDD4;ERBB2;STUB1;FGFR4;MAP2K5
Response To Ionizing Radiation (GO:0010212)	4/72	4.6642383261609493E-4	0.0026854178124128152	0	0	12.151960784313726	93.21059230650977	CDKN1A;MYC;GRB2;MAPK14
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	4/72	4.6642383261609493E-4	0.0026854178124128152	0	0	12.151960784313726	93.21059230650977	SRC;PXN;STAT3;PTK2
Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	4/72	4.6642383261609493E-4	0.0026854178124128152	0	0	12.151960784313726	93.21059230650977	JUP;CDK1;PIK3R2;PIK3R1
T-helper 17 Cell Lineage Commitment (GO:0072540)	2/7	5.113327792346296E-4	0.0028795126947409977	0	0	81.20408163265306	615.4043164173056	SOCS3;STAT3
Regulation Of Lymphocyte Apoptotic Process (GO:0070228)	2/7	5.113327792346296E-4	0.0028795126947409977	0	0	81.20408163265306	615.4043164173056	LYN;BTK
Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia (GO:0061418)	2/7	5.113327792346296E-4	0.0028795126947409977	0	0	81.20408163265306	615.4043164173056	VHL;HIF1A
Stress-Induced Premature Senescence (GO:0090400)	2/7	5.113327792346296E-4	0.0028795126947409977	0	0	81.20408163265306	615.4043164173056	CDKN1A;MAPK14
Growth Hormone Receptor Signaling Pathway Via JAK-STAT (GO:0060397)	2/7	5.113327792346296E-4	0.0028795126947409977	0	0	81.20408163265306	615.4043164173056	LYN;STAT3
Negative Regulation Of Inflammatory Response To Wounding (GO:0106015)	2/7	5.113327792346296E-4	0.0028795126947409977	0	0	81.20408163265306	615.4043164173056	STAT3;PTPN6
Regulation Of Lamellipodium Assembly (GO:0010591)	3/33	5.934098642840978E-4	0.0033055285941890355	0	0	20.484536082474225	152.19242604001317	WAS;PIK3R1;EPHA2
Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)	3/33	5.934098642840978E-4	0.0033055285941890355	0	0	20.484536082474225	152.19242604001317	CDC37;PTPN11;PTPN6
Vasculogenesis (GO:0001570)	3/33	5.934098642840978E-4	0.0033055285941890355	0	0	20.484536082474225	152.19242604001317	PDGFRB;CAV1;RASA1
Regulation Of Innate Immune Response (GO:0045088)	4/78	6.320694999065338E-4	0.003508213087610725	0	0	11.163288288288289	82.23448822300136	FGR;CDC37;PTPN11;PTPN6
Cellular Response To UV (GO:0034644)	4/79	6.632466538337369E-4	0.0036680630353600574	0	0	11.01388888888889	80.60364364974052	CDKN1A;MYC;NEDD4;MAPK14
T-helper 17 Cell Differentiation (GO:0072539)	2/8	6.795551666861537E-4	0.003731507552301549	0	0	67.66666666666667	493.5655481733249	SOCS3;STAT3
Tyrosine Phosphorylation Of STAT Protein (GO:0007260)	2/8	6.795551666861537E-4	0.003731507552301549	0	0	67.66666666666667	493.5655481733249	PTK6;JAK2
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	3/35	7.067159044822667E-4	0.003866888796511126	0	0	19.202319587628867	139.31055899468168	CDKN1A;CDK6;CDK1
Regulation Of GTPase Activity (GO:0043087)	6/214	7.230978760387988E-4	0.00394254424992179	0	0	6.042962356792144	43.70249812283806	VAV3;ERBB2;SOS1;CRK;PTK2;VAV1
Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	4/82	7.633074945828872E-4	0.0041299552712359	0	0	10.588675213675213	76.00391815281573	RB1;SRC;HGF;RELA
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	3/36	7.681770335999374E-4	0.0041299552712359	0	0	18.619493908153704	133.5295206771706	LCK;PLCG2;PLCG1
Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	3/36	7.681770335999374E-4	0.0041299552712359	0	0	18.619493908153704	133.5295206771706	STAT3;MAPK14;HIF1A
Receptor Signaling Pathway Via JAK-STAT (GO:0007259)	3/36	7.681770335999374E-4	0.0041299552712359	0	0	18.619493908153704	133.5295206771706	STAT3;PTK6;JAK2
Regulation Of Cold-Induced Thermogenesis (GO:0120161)	5/146	8.353149776740236E-4	0.004475316008857704	0	0	7.375513251213139	52.27543770183888	RB1;CAV1;JAK2;IGF1R;MAP2K6
Regulation Of Inflammatory Response To Wounding (GO:0106014)	2/9	8.70867194754317E-4	0.004632155777590181	0	0	57.99708454810496	408.64867956136595	STAT3;PTPN6
Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532)	2/9	8.70867194754317E-4	0.004632155777590181	0	0	57.99708454810496	408.64867956136595	SOCS3;SOCS1
Negative Regulation Of Cell Cycle (GO:0045786)	4/85	8.735951596103323E-4	0.004632155777590181	0	0	10.194958847736626	71.80200933754972	RB1;CDKN1A;LATS2;CDK6
Regulation Of Protein Import Into Nucleus (GO:0042306)	3/38	9.010656627178086E-4	0.004745202449056582	0	0	17.55375552282769	123.08574753825549	JUP;PIK3R2;PIK3R1
Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)	3/38	9.010656627178086E-4	0.004745202449056582	0	0	17.55375552282769	123.08574753825549	CSF1R;ERBB3;SRC
Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)	3/39	9.726294551664331E-4	0.0050873466078705295	0	0	17.06529209621993	118.35645919802705	LCK;PLCG2;PLCG1
Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)	3/39	9.726294551664331E-4	0.0050873466078705295	0	0	17.06529209621993	118.35645919802705	PTPN11;FGFR4;FGFR1
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	5/152	0.0010006513725638886	0.005216233337385406	0	0	7.072323666308629	48.84927592270808	CAV1;STAT3;BTK;PLCG2;RELA
Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)	3/40	0.0010476950310726527	0.005424810177668131	0	0	16.60323209807746	113.9174773737536	CDC37;PTPN11;PTPN6
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	3/40	0.0010476950310726527	0.005424810177668131	0	0	16.60323209807746	113.9174773737536	CCND2;PLCG2;EGFR
T-helper Cell Lineage Commitment (GO:0002295)	2/10	0.0010850384206118583	0.005525459679881509	0	0	50.744897959183675	346.39177176286466	SOCS3;STAT3
Regulation Of Lamellipodium Morphogenesis (GO:2000392)	2/10	0.0010850384206118583	0.005525459679881509	0	0	50.744897959183675	346.39177176286466	SRC;CD44
Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009)	2/10	0.0010850384206118583	0.005525459679881509	0	0	50.744897959183675	346.39177176286466	PIK3R1;IGF1R
Progesterone Receptor Signaling Pathway (GO:0050847)	2/10	0.0010850384206118583	0.005525459679881509	0	0	50.744897959183675	346.39177176286466	SRC;NEDD4
Regulation Of B Cell Apoptotic Process (GO:0002902)	2/10	0.0010850384206118583	0.005525459679881509	0	0	50.744897959183675	346.39177176286466	LYN;BTK
Regulation Of Cytoplasmic Transport (GO:1903649)	2/11	0.0013218400851343036	0.006622075491435813	0	0	45.10430839002267	298.984305122014	SRC;MAPK3
Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070302)	2/11	0.0013218400851343036	0.006622075491435813	0	0	45.10430839002267	298.984305122014	LYN;MAPK3
Central Nervous System Neuron Axonogenesis (GO:0021955)	2/11	0.0013218400851343036	0.006622075491435813	0	0	45.10430839002267	298.984305122014	HSP90AA1;HSP90AB1
Regulation Of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911)	2/11	0.0013218400851343036	0.006622075491435813	0	0	45.10430839002267	298.984305122014	JUP;CAV1
Nucleotide-Binding Oligomerization Domain Containing Signaling Pathway (GO:0070423)	2/11	0.0013218400851343036	0.006622075491435813	0	0	45.10430839002267	298.984305122014	RELA;MAP2K6
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	3/44	0.0013842585226956834	0.006890035162965934	0	0	14.980387226552677	98.60975682160374	SOCS1;PTPN11;NCK1
Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	3/44	0.0013842585226956834	0.006890035162965934	0	0	14.980387226552677	98.60975682160374	LCK;RELA;CD44
Regulation Of Defense Response (GO:0031347)	4/97	0.0014281711993084983	0.0070857497123248	0	0	8.87410394265233	58.137454351425724	FGR;HCK;JAK2;RELA
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	6/246	0.0014820513416898538	0.0073295039109853985	0	0	5.2287234042553195	34.061619847535184	JUP;CAV1;STAT3;BTK;PLCG2;RELA
Regulation Of Cytokine Production (GO:0001817)	5/167	0.0015196308711700219	0.007491343240304612	0	0	6.412605588044184	41.6132433467751	LYN;FGR;ITK;KAT2A;MAPK14
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	3/46	0.0015751859953084873	0.007599852314128675	0	0	14.282186526012946	92.16840432528492	STAT3;MAPK14;HIF1A
Regulation Of Fibroblast Proliferation (GO:0048145)	3/46	0.0015751859953084873	0.007599852314128675	0	0	14.282186526012946	92.16840432528492	CDKN1A;CDK6;MYC
Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	2/12	0.001581045102291189	0.007599852314128675	0	0	40.59183673469388	261.8039188938469	CBLB;CBL
Cellular Component Maintenance (GO:0043954)	2/12	0.001581045102291189	0.007599852314128675	0	0	40.59183673469388	261.8039188938469	FYN;IGF1R
Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)	2/12	0.001581045102291189	0.007599852314128675	0	0	40.59183673469388	261.8039188938469	CBLC;CBLB
Negative Regulation Of Hippo Signaling (GO:0035331)	2/12	0.001581045102291189	0.007599852314128675	0	0	40.59183673469388	261.8039188938469	MAP2K3;MAPK14
Negative Regulation Of Locomotion (GO:0040013)	2/12	0.001581045102291189	0.007599852314128675	0	0	40.59183673469388	261.8039188938469	WAS;CRK
Positive Regulation Of Vascular Endothelial Cell Proliferation (GO:1905564)	2/12	0.001581045102291189	0.007599852314128675	0	0	40.59183673469388	261.8039188938469	PLCG1;FGFR1
Response To UV (GO:0009411)	4/100	0.0015979577835658033	0.007657294596403834	0	0	8.59548611111111	55.34658305163635	MYC;NEDD4;EGFR;RELA
Regulation Of Wound Healing (GO:0061041)	3/47	0.0016765192380744738	0.00798416414922504	0	0	13.95688847235239	89.19896993336747	CAV1;CRK;PTK2
Epithelial To Mesenchymal Transition (GO:0001837)	3/47	0.0016765192380744738	0.00798416414922504	0	0	13.95688847235239	89.19896993336747	HGF;HIF1A;FGFR1
Heart Development (GO:0007507)	5/171	0.0016863777310248684	0.008006402581450375	0	0	6.256816740646798	39.9508535939048	CDKN1A;KAT2A;ERBB3;PTPN11;PTK2
Cellular Defense Response (GO:0006968)	3/48	0.0017818416942912629	0.008407895211900362	0	0	13.646048109965635	86.3809554416349	BECN1;ITK;RELA
Cellular Response To Radiation (GO:0071478)	3/48	0.0017818416942912629	0.008407895211900362	0	0	13.646048109965635	86.3809554416349	CDKN1A;GRB2;MAPK14
Response To Progesterone (GO:0032570)	2/13	0.0018624280503563755	0.008681953116918089	0	0	36.89981447124304	231.94759321375395	SRC;CAV1
Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)	2/13	0.0018624280503563755	0.008681953116918089	0	0	36.89981447124304	231.94759321375395	LYN;FGR
Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862)	2/13	0.0018624280503563755	0.008681953116918089	0	0	36.89981447124304	231.94759321375395	LCK;RELA
Positive Regulation Of Cyclase Activity (GO:0031281)	2/13	0.0018624280503563755	0.008681953116918089	0	0	36.89981447124304	231.94759321375395	MAPK14;MAPK3
Cell Chemotaxis (GO:0060326)	3/50	0.0020046761378758565	0.009316913496212187	0	0	13.064049133581927	81.15743654844592	PDGFRB;HGF;EPHA2
Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	3/51	0.0021222963043568428	0.009746140469114907	0	0	12.791237113402062	78.73334684431502	CRK;PTK2;CRKL
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	3/51	0.0021222963043568428	0.009746140469114907	0	0	12.791237113402062	78.73334684431502	PIK3R1;EGFR;EPHA2
Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)	3/51	0.0021222963043568428	0.009746140469114907	0	0	12.791237113402062	78.73334684431502	PIK3R1;EGFR;EPHA2
Receptor Internalization (GO:0031623)	3/51	0.0021222963043568428	0.009746140469114907	0	0	12.791237113402062	78.73334684431502	CAV1;NEDD4;GRB2
Regulation Of Leukocyte Activation (GO:0002694)	2/14	0.0021657651600423137	0.009771273806857574	0	0	33.82312925170068	207.5042741698455	LYN;LCK
Regulation Of Mast Cell Degranulation (GO:0043304)	2/14	0.0021657651600423137	0.009771273806857574	0	0	33.82312925170068	207.5042741698455	LYN;FGR
Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028)	2/14	0.0021657651600423137	0.009771273806857574	0	0	33.82312925170068	207.5042741698455	HSPB1;FGFR1
Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)	2/14	0.0021657651600423137	0.009771273806857574	0	0	33.82312925170068	207.5042741698455	LCK;CD44
Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522)	2/14	0.0021657651600423137	0.009771273806857574	0	0	33.82312925170068	207.5042741698455	HIF1A;RELA
Regulation Of Bone Remodeling (GO:0046850)	2/14	0.0021657651600423137	0.009771273806857574	0	0	33.82312925170068	207.5042741698455	CSF1R;SRC
Positive Regulation Of Signal Transduction (GO:0009967)	6/266	0.0021975531620330173	0.009885785798883223	0	0	4.8216039279869065	29.51019644870624	SRC;STAT3;PTPN11;PIK3R1;JAK2;HIF1A
Regulation Of Proteolysis (GO:0030162)	3/52	0.0022441220665619026	0.01003675463392758	0	0	12.529560277719336	76.42331236603597	CAV1;STUB1;FGFR4
Cellular Response To Ionizing Radiation (GO:0071479)	3/52	0.0022441220665619026	0.01003675463392758	0	0	12.529560277719336	76.42331236603597	CDKN1A;GRB2;MAPK14
Response To Lipid (GO:0033993)	4/110	0.0022649667634800736	0.010100704381646687	0	0	7.78066037735849	47.385740437229956	STAT3;PLCG2;FGFR4;JAK2
Regulation Of Monocyte Differentiation (GO:0045655)	2/15	0.0024908343052083164	0.010899485324722239	0	0	31.21978021978022	187.16687708215863	CDK6;MYC
Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	2/15	0.0024908343052083164	0.010899485324722239	0	0	31.21978021978022	187.16687708215863	CCND2;EGFR
Regulation Of Protein Ubiquitination (GO:0031396)	4/113	0.0024974828876877173	0.010899485324722239	0	0	7.565366972477064	45.33524899002028	HSP90AA1;HSP90AB1;CAV1;STUB1
Regulation Of Focal Adhesion Assembly (GO:0051893)	3/54	0.0025005948185040003	0.010899485324722239	0	0	12.036992116434202	72.11634792982616	SRC;FYN;PTK2
Regulation Of Lipid Metabolic Process (GO:0019216)	3/54	0.0025005948185040003	0.010899485324722239	0	0	12.036992116434202	72.11634792982616	CAV1;PLCG2;FGFR4
Mesenchymal Cell Differentiation (GO:0048762)	3/54	0.0025005948185040003	0.010899485324722239	0	0	12.036992116434202	72.11634792982616	HGF;HIF1A;FGFR1
Negative Regulation Of Protein Catabolic Process (GO:0042177)	3/54	0.0025005948185040003	0.010899485324722239	0	0	12.036992116434202	72.11634792982616	HSP90AB1;MDM4;EGFR
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	3/54	0.0025005948185040003	0.010899485324722239	0	0	12.036992116434202	72.11634792982616	CSF1R;PTK2;MAPK3
Axonogenesis (GO:0007409)	5/188	0.002548144001635753	0.011075454069081598	0	0	5.670693126258269	33.867591075220275	HSP90AA1;HSP90AB1;FYN;SOS1;PTK2
Regulation Of Interleukin-6 Production (GO:0032675)	4/114	0.0025784986150308945	0.011175908323013118	0	0	7.496212121212121	44.681532028701994	STAT3;PLCG2;PTPN11;PTPN6
Response To Peptide Hormone (GO:0043434)	3/55	0.0026353413771885016	0.011390285000005204	0	0	11.804916732751785	70.10636130554923	SRC;CAV1;STAT3
Cellular Response To Oxidative Stress (GO:0034599)	4/117	0.002832351637506515	0.012161475923262631	0	0	7.296091445427729	42.803599885378894	PXN;HIF1A;EGFR;MAPK3
Regulation Of Nucleocytoplasmic Transport (GO:0046822)	2/16	0.0028374149918175937	0.012161475923262631	0	0	28.988338192419825	170.01259891772904	KHDRBS1;NEDD4
Response To UV-B (GO:0010224)	2/16	0.0028374149918175937	0.012161475923262631	0	0	28.988338192419825	170.01259891772904	MAPK14;RELA
Regulation Of Cell Differentiation (GO:0045595)	5/193	0.002853285995704656	0.012195624075823502	0	0	5.518477043673013	32.33432406935345	CDK6;HSP90AB1;VHL;PTK2;FGFR1
Myeloid Cell Differentiation (GO:0030099)	3/57	0.002918095947541711	0.012403917485005127	0	0	11.36655211912944	66.3445636168701	LYN;CDKN2B;JAK2
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	3/57	0.002918095947541711	0.012403917485005127	0	0	11.36655211912944	66.3445636168701	STAT3;HSPB1;JAK2
Positive Regulation Of Cell Differentiation (GO:0045597)	6/283	0.002988578347302741	0.01266861645573662	0	0	4.5217758660419385	26.284890815268096	HSP90AB1;HGF;VHL;MAPK14;PTK2;FGFR1
Central Nervous System Neuron Development (GO:0021954)	2/17	0.00320528834894988	0.013476185074740231	0	0	27.05442176870748	155.3722787250682	HSP90AA1;HSP90AB1
Hippo Signaling (GO:0035329)	2/17	0.00320528834894988	0.013476185074740231	0	0	27.05442176870748	155.3722787250682	LATS2;TEAD2
Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)	2/17	0.00320528834894988	0.013476185074740231	0	0	27.05442176870748	155.3722787250682	HSPB1;HIF1A
Regulation Of Protein Catabolic Process (GO:0042176)	4/122	0.0032926230217725657	0.013805753594008338	0	0	6.985169491525424	39.92772308974842	HSP90AA1;NEDD4;MDM4;EGFR
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	4/123	0.0033904273994707266	0.014177315656865395	0	0	6.9261204481792715	39.38745684021152	MYC;ERBB2;HIF1A;EGFR
Negative Regulation Of Autophagy (GO:0010507)	3/61	0.003537936569638058	0.014633002301077067	0	0	10.580519018841095	59.718688304120505	HGF;STAT3;VHL
Response To Cytokine (GO:0034097)	4/125	0.0035919377730342372	0.014633002301077067	0	0	6.81095041322314	38.33927204757649	CSF1R;SRC;JAK2;RELA
Regulation Of Lymphocyte Activation (GO:0051249)	2/18	0.0035942371173740815	0.014633002301077067	0	0	25.362244897959183	142.74945562505079	KAT2A;LCK
Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562)	2/18	0.0035942371173740815	0.014633002301077067	0	0	25.362244897959183	142.74945562505079	PLCG1;FGFR1
Detection Of Mechanical Stimulus (GO:0050982)	2/18	0.0035942371173740815	0.014633002301077067	0	0	25.362244897959183	142.74945562505079	JUP;PTK2
Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)	2/18	0.0035942371173740815	0.014633002301077067	0	0	25.362244897959183	142.74945562505079	STAT3;HIF1A
Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	2/18	0.0035942371173740815	0.014633002301077067	0	0	25.362244897959183	142.74945562505079	PDGFRB;HSP90AB1
Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)	2/18	0.0035942371173740815	0.014633002301077067	0	0	25.362244897959183	142.74945562505079	PIK3R1;NCK1
Protein Localization To Chromosome, Centromeric Region (GO:0071459)	2/18	0.0035942371173740815	0.014633002301077067	0	0	25.362244897959183	142.74945562505079	RB1;CDK1
Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)	2/18	0.0035942371173740815	0.014633002301077067	0	0	25.362244897959183	142.74945562505079	CDKN1A;CDK6
Protein-Containing Complex Organization (GO:0043933)	4/126	0.0036956812302154744	0.014963351384770018	0	0	6.754781420765028	37.83076381818936	BECN1;WAS;MDM4;TEAD2
Glycerophospholipid Metabolic Process (GO:0006650)	3/62	0.0037044719565665243	0.014963351384770018	0	0	10.400663987419186	58.22514848728369	PDGFRB;CSF1R;PLCG1
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	3/62	0.0037044719565665243	0.014963351384770018	0	0	10.400663987419186	58.22514848728369	BECN1;LCK;CAV1
Negative Regulation Of Cell Differentiation (GO:0045596)	5/207	0.0038478829267317395	0.015502045315788705	0	0	5.132360604481501	28.53711654666025	RB1;CDK6;CAV1;PTPN11;EGFR
Regulation Of Early Endosome To Late Endosome Transport (GO:2000641)	2/19	0.004004045638803338	0.015923305207921522	0	0	23.869147659063625	131.7684366549516	SRC;MAPK3
RNA-templated DNA Biosynthetic Process (GO:0006278)	2/19	0.004004045638803338	0.015923305207921522	0	0	23.869147659063625	131.7684366549516	HSP90AA1;HSP90AB1
Telomere Maintenance Via Telomerase (GO:0007004)	2/19	0.004004045638803338	0.015923305207921522	0	0	23.869147659063625	131.7684366549516	HSP90AA1;HSP90AB1
Interleukin-1-Mediated Signaling Pathway (GO:0070498)	2/19	0.004004045638803338	0.015923305207921522	0	0	23.869147659063625	131.7684366549516	RELA;MAPK3
Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)	2/19	0.004004045638803338	0.015923305207921522	0	0	23.869147659063625	131.7684366549516	CDKN1A;LATS2
Response To Metal Ion (GO:0010038)	3/64	0.004051724989556021	0.01603028630483318	0	0	10.058644583403751	55.40917594097984	CAV1;NEDD4;HIF1A
Positive Regulation Of Interleukin-1 Production (GO:0032732)	3/64	0.004051724989556021	0.01603028630483318	0	0	10.058644583403751	55.40917594097984	STAT3;HSPB1;JAK2
Regulation Of Translational Initiation (GO:0006446)	3/65	0.00423252222637027	0.0166601576410442	0	0	9.895909544396408	54.0807220421003	KHDRBS1;HSPB1;NCK1
Positive Regulation Of Cell Cycle (GO:0045787)	3/65	0.00423252222637027	0.0166601576410442	0	0	9.895909544396408	54.0807220421003	CCND2;PTK6;EGFR
Circulatory System Development (GO:0072359)	4/132	0.004361142266115606	0.01707929572745274	0	0	6.436197916666667	34.98087256402495	CDKN1A;KAT2A;ERBB3;PTPN11
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	4/132	0.004361142266115606	0.01707929572745274	0	0	6.436197916666667	34.98087256402495	RB1;LYN;CSF1R;NEDD4
Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030)	2/20	0.004434499847536051	0.01714895555074718	0	0	22.541950113378686	122.13995997533476	CDKN1A;LATS2
Negative Regulation Of miRNA Transcription (GO:1902894)	2/20	0.004434499847536051	0.01714895555074718	0	0	22.541950113378686	122.13995997533476	HIF1A;RELA
Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	2/20	0.004434499847536051	0.01714895555074718	0	0	22.541950113378686	122.13995997533476	LCK;RELA
Positive Regulation Of Phospholipase Activity (GO:0010518)	2/20	0.004434499847536051	0.01714895555074718	0	0	22.541950113378686	122.13995997533476	PDGFRB;FGFR1
Receptor Metabolic Process (GO:0043112)	2/20	0.004434499847536051	0.01714895555074718	0	0	22.541950113378686	122.13995997533476	BECN1;NEDD4
Negative Regulation Of Cellular Catabolic Process (GO:0031330)	3/67	0.004608650082634319	0.017777867693761887	0	0	9.58569587628866	51.56932115539997	HGF;STAT3;VHL
Response To Cadmium Ion (GO:0046686)	2/21	0.00488538725831669	0.018612722319957167	0	0	21.354457572502685	113.63788950907963	EGFR;MAPK3
Macrophage Differentiation (GO:0030225)	2/21	0.00488538725831669	0.018612722319957167	0	0	21.354457572502685	113.63788950907963	CSF1R;SOCS1
Negative Regulation Of miRNA Metabolic Process (GO:2000629)	2/21	0.00488538725831669	0.018612722319957167	0	0	21.354457572502685	113.63788950907963	HIF1A;RELA
Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	2/21	0.00488538725831669	0.018612722319957167	0	0	21.354457572502685	113.63788950907963	LYN;RELA
