Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Chagas disease	6/102	1.2273346665327403E-5	2.1177539344094343E-5	0	0	13.167553191489361	148.8997525909875	PIK3R3;PIK3R2;PIK3R1;MAPK14;RELA;MAPK3
Longevity regulating pathway	6/102	1.2273346665327403E-5	2.1177539344094343E-5	0	0	13.167553191489361	148.8997525909875	IRS4;PIK3R3;PIK3R2;PIK3R1;RELA;IGF1R
Long-term depression	5/60	1.2407449060653834E-5	2.1201078006554123E-5	0	0	18.99043062200957	214.5389498588599	LYN;ARAF;GRM1;IGF1R;MAPK3
Parathyroid hormone synthesis, secretion and action	6/106	1.5300746790918427E-5	2.589357149232349E-5	0	0	12.638297872340425	140.12850423426596	CDKN1A;SP1;ARAF;EGFR;FGFR1;MAPK3
Cholinergic synapse	6/113	2.2032840058889972E-5	3.693123667013938E-5	0	0	11.807317558162657	126.60958855863468	PIK3R3;PIK3R2;FYN;PIK3R1;JAK2;MAPK3
Mitophagy	5/68	2.2945022602053887E-5	3.809739601850457E-5	0	0	16.572263993316625	177.03171073408737	BECN1;SRC;SP1;HIF1A;RELA
Aldosterone-regulated sodium reabsorption	4/37	3.423076487553643E-5	5.6304809514901044E-5	0	0	25.08459595959596	257.92949230262207	PIK3R3;PIK3R2;PIK3R1;MAPK3
Salmonella infection	8/249	3.5794923979380166E-5	5.8332468707138046E-5	0	0	7.093270791989897	72.61881004368482	MAP2K3;HSP90AA1;HSP90AB1;MYC;MAPK14;RELA;MAP2K6;MAPK3
Primary immunodeficiency	4/38	3.811160286764013E-5	6.153800096059324E-5	0	0	24.345588235294116	247.7161602947514	ZAP70;LCK;BLNK;BTK
Leishmaniasis	5/77	4.1972173002737946E-5	6.715547680438072E-5	0	0	14.494152046783626	146.07936513066915	PTPN6;JAK2;MAPK14;RELA;MAPK3
Oocyte meiosis	6/129	4.651618377422263E-5	7.37553904888575E-5	0	0	10.263103269330566	102.38174466301264	AR;CCNE1;CDK1;MAPK14;IGF1R;MAPK3
Apoptosis	6/142	7.941236298710942E-5	1.2479085612260052E-4	0	0	9.275969962453066	87.57310128326219	BECN1;PIK3R3;PIK3R2;PIK3R1;RELA;MAPK3
Spinocerebellar ataxia	6/143	8.255837061284405E-5	1.2858648874212878E-4	0	0	9.20779624165243	86.571746231359	BECN1;SP1;PIK3R3;PIK3R2;PIK3R1;GRM1
cAMP signaling pathway	7/216	1.063726179155648E-4	1.6422439257139827E-4	0	0	7.091475021865514	64.8768014945019	VAV3;PIK3R3;PIK3R2;PIK3R1;VAV1;RELA;MAPK3
IL-17 signaling pathway	5/94	1.0904721332769338E-4	1.6688964822325248E-4	0	0	11.715552927261975	106.88953725388168	HSP90AA1;HSP90AB1;MAPK14;RELA;MAPK3
Phosphatidylinositol signaling system	5/97	1.2652505731123543E-4	1.9196905247221926E-4	0	0	11.331807780320366	101.70377018417237	PLCG2;PIK3R3;PIK3R2;PIK3R1;PLCG1
Non-alcoholic fatty liver disease	6/155	1.2866151736759353E-4	1.9354211159569625E-4	0	0	8.461088105097815	75.79718131633948	SOCS3;PIK3R3;PIK3R2;PIK3R1;MAPK14;RELA
Regulation of lipolysis in adipocytes	4/55	1.649977374064841E-4	2.460983201995017E-4	0	0	16.216503267973856	141.2389130217239	IRS4;PIK3R3;PIK3R2;PIK3R1
Hippo signaling pathway	6/163	1.693432645465095E-4	2.504572652116443E-4	0	0	8.02669738446944	69.70049096231482	RASSF1;CCND2;LATS2;MYC;TEAD2;TP73
GnRH secretion	4/64	2.9699395180546117E-4	4.3559112931467636E-4	0	0	13.777777777777779	111.90033879709756	PIK3R3;PIK3R2;PIK3R1;MAPK3
AMPK signaling pathway	5/120	3.417770167199186E-4	4.971302061380635E-4	0	0	9.05491990846682	72.27050340596548	IRS4;PIK3R3;PIK3R2;PIK3R1;IGF1R
Prion disease	7/273	4.4409717940032973E-4	6.40664783397197E-4	0	0	5.555744199207696	42.88738482268563	CAV1;PIK3R3;PIK3R2;FYN;PIK3R1;MAPK14;MAPK3
Alzheimer disease	8/369	5.294791166412144E-4	7.57628654706128E-4	0	0	4.706491629531494	35.503969483127236	BECN1;ARAF;IRS4;PIK3R3;PIK3R2;PIK3R1;RELA;MAPK3
Diabetic cardiomyopathy	6/203	5.484151337696418E-4	7.783956737375561E-4	0	0	6.383950750621017	47.93375385625556	SP1;PIK3R3;PIK3R2;PIK3R1;MAPK14;RELA
Pathways of neurodegeneration	9/475	6.27151839089606E-4	8.830297894381652E-4	0	0	4.124557845587889	30.4158171620938	MAP2K3;BECN1;ARAF;PLCG1;MAPK14;GRM1;RELA;MAP2K6;MAPK3
Thyroid cancer	3/37	8.329373632247138E-4	0.0011634680629170604	0	0	18.070952092177077	128.13302753808438	CDKN1A;MYC;MAPK3
Oxytocin signaling pathway	5/154	0.0010608199151585646	0.0014701126383299791	0	0	6.97668668315083	47.78132593492158	CDKN1A;SRC;MAP2K5;EGFR;MAPK3
TGF-beta signaling pathway	4/94	0.001271397713413286	0.0017481718559432683	0	0	9.171296296296296	61.15088756420859	CDKN2B;SP1;MYC;MAPK3
Tight junction	5/169	0.0016014078011542957	0.0021848664573888067	0	0	6.333761232349166	40.7696113501611	HSPA4;SRC;NEDD4;ERBB2;WAS
Carbohydrate digestion and absorption	3/47	0.0016765192380744738	0.0022697491223162107	0	0	13.95688847235239	89.19896993336747	PIK3R3;PIK3R2;PIK3R1
Vibrio cholerae infection	3/50	0.0020046761378758565	0.0026933053455431353	0	0	13.064049133581927	81.15743654844592	PLCG2;KDELR2;PLCG1
Tuberculosis	5/180	0.002110261192585163	0.0028136815901135506	0	0	5.932330827067669	36.54875535260874	SRC;JAK2;MAPK14;RELA;MAPK3
NOD-like receptor signaling pathway	5/181	0.002161741322001107	0.0028606501704676306	0	0	5.898325358851674	36.19708615856343	HSP90AA1;HSP90AB1;MAPK14;RELA;MAPK3
Alcoholism	5/186	0.002432997804219386	0.0031955792055418804	0	0	5.733934283221867	34.510435303733495	SHC1;ARAF;GRB2;SOS1;MAPK3
Viral myocarditis	3/60	0.003376073956019611	0.004401400120440382	0	0	10.766684753119913	61.27365293527066	CAV1;ABL2;FYN
Herpes simplex virus 1 infection	8/498	0.0035165468143029304	0.00455082528909791	0	0	3.444543034605146	19.462618114491935	SOCS3;SRC;PIK3R3;PIK3R2;PTPN11;PIK3R1;JAK2;RELA
Long-term potentiation	3/67	0.004608650082634319	0.005920601566011972	0	0	9.58569587628866	51.56932115539997	ARAF;GRM1;MAPK3
Thermogenesis	5/232	0.006205846332581097	0.007914702569088935	0	0	4.561326223046604	23.181861658065397	MAP2K3;GRB2;SOS1;MAPK14;FGFR1
Pertussis	3/76	0.006547998483950072	0.008290990886152608	0	0	8.400084733794662	42.240631240424875	MAPK14;RELA;MAPK3
Antigen processing and presentation	3/78	0.007035335639566523	0.008844421946883629	0	0	8.175257731958762	40.523198294001766	HSP90AA1;HSP90AB1;HSPA4
Necroptosis	4/159	0.00835627404208797	0.010430526463882856	0	0	5.307795698924731	25.396436404946193	HSP90AA1;HSP90AB1;STAT3;JAK2
Retrograde endocannabinoid signaling	3/148	0.038164566810591376	0.04730256168073297	0	0	4.21365090650551	13.761142392267729	MAPK14;GRM1;MAPK3
Inflammatory bowel disease	2/65	0.04199313241076799	0.05168385527479138	0	0	6.425979915775834	20.371957610722255	STAT3;RELA
RIG-I-like receptor signaling pathway	2/70	0.04798478677458479	0.058648072724492524	0	0	5.951980792316927	18.075399411278084	MAPK14;RELA
Inositol phosphate metabolism	2/73	0.05172034528607497	0.06277779841620135	0	0	5.699626329405001	16.881746303056282	PLCG2;PLCG1
Protein processing in endoplasmic reticulum	3/171	0.05444035668471645	0.06562673134595956	0	0	3.6325478645066274	10.573073804758774	HSP90AA1;HSP90AB1;STUB1
Hematopoietic cell lineage	2/99	0.08792462838146668	0.10527030336828663	0	0	4.166421207658321	10.129717084781953	CSF1R;CD44
Amyotrophic lateral sclerosis	4/364	0.10967948447564668	0.12965182020115518	0	0	2.261574074074074	4.9985150608465005	MAP2K3;BECN1;MAPK14;MAP2K6
Serotonergic synapse	2/113	0.10976205232938706	0.12965182020115518	0	0	3.6383526383526386	8.038723369904124	ARAF;MAPK3
Glutamatergic synapse	2/114	0.11137290800006257	0.1306775453867401	0	0	3.6056851311953353	7.914014366919983	GRM1;MAPK3
Vascular smooth muscle contraction	2/133	0.14305475383730862	0.16673931573090275	0	0	3.07976320299112	5.988685251990531	ARAF;MAPK3
Apelin signaling pathway	2/137	0.14995070808433184	0.17362713567659477	0	0	2.9879062736205593	5.669398730173793	BECN1;MAPK3
Adrenergic signaling in cardiomyocytes	2/150	0.17279132809385747	0.1987664950622151	0	0	2.7236624379481524	4.7818540898178	MAPK14;MAPK3
Wnt signaling pathway	2/166	0.20160639493567864	0.23040730849791843	0	0	2.4559482329517173	3.9330488812382813	CCND2;MYC
cGMP-PKG signaling pathway	2/167	0.2034270342994011	0.23098811636577157	0	0	2.440940012368584	3.887069777699034	IRS4;MAPK3
Cocaine addiction	1/49	0.21800735103248006	0.24595701142125956	0	0	4.177609427609427	6.363445371866637	RELA
Malaria	1/50	0.22192691156038513	0.2487843085008139	0	0	4.092145949288806	6.1603458876211565	HGF
Ovarian steroidogenesis	1/51	0.22582702165646545	0.2515541507059362	0	0	4.01010101010101	5.966974015935645	IGF1R
Hedgehog signaling pathway	1/56	0.24503914356804327	0.27123829728286547	0	0	3.644628099173554	5.125576482532065	CCND2
Legionellosis	1/57	0.24882454141300062	0.2737069955543007	0	0	3.5793650793650795	4.978922896997587	RELA
Notch signaling pathway	1/59	0.25633905564263204	0.28022157635467854	0	0	3.4555903866248694	4.703937185372145	KAT2A
Basal cell carcinoma	1/63	0.2711455282609312	0.29277063174186435	0	0	3.231997393287716	4.218078497375417	CDKN1A
Cytosolic DNA-sensing pathway	1/63	0.2711455282609312	0.29277063174186435	0	0	3.231997393287716	4.218078497375417	RELA
Cortisol synthesis and secretion	1/65	0.2784389392137884	0.2988125201318705	0	0	3.1306818181818183	4.00275356439037	SP1
Arrhythmogenic right ventricular cardiomyopathy	1/77	0.3207065055587057	0.34208693926261946	0	0	2.6347687400318978	2.996335121708695	JUP
Taste transduction	1/86	0.3507897886854045	0.371921703666453	0	0	2.354723707664884	2.46673350535558	GRM1
ECM-receptor interaction	1/88	0.35729370848339814	0.3765490580423837	0	0	2.3003599210495764	2.367523811703655	CD44
GABAergic synapse	1/89	0.3605214364245345	0.3776891238733219	0	0	2.2741046831955924	2.32005037808893	SRC
Circadian entrainment	1/97	0.38577209484285213	0.40175082066474543	0	0	2.083754208754209	1.9847936202473102	MAPK3
Viral protein interaction with cytokine and cytokine receptor	1/100	0.394984420817951	0.4089250474350552	0	0	2.020304050607081	1.8766785261005494	CSF1R
Melanogenesis	1/101	0.3980246944821334	0.40966284344359927	0	0	2.0	1.8424824583699577	MAPK3
Huntington disease	2/306	0.4539480327421034	0.4645049637361058	0	0	1.3155209452201932	1.0389623351923738	BECN1;SP1
Dopaminergic synapse	1/132	0.48512759403297523	0.49354021127054126	0	0	1.5243272418844938	1.1026119616962	MAPK14
Parkinson disease	1/249	0.7151926743766817	0.7234132798292873	0	0	0.8004235907461714	0.2683046273648528	PLCG1
Cytokine-cytokine receptor interaction	1/295	0.7745595594015575	0.7789856140267093	0	0	0.6736068164639594	0.1720800834274138	CSF1R
Neuroactive ligand-receptor interaction	1/341	0.8216492920987581	0.8216492920987581	0	0	0.5811051693404634	0.11415324487440968	GRM1
